question_id,model_identifier,language,domain,score,score_category,reasoning_similarity,prompt_text
FA_GEO_020,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el país más pequeño del mundo?
FA_GEO_021,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es la ciudad capital de Gales?
FA_GEO_022,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Frente a la costa de qué país se encuentra la Gran Barrera de Coral?
FA_GEO_023,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué río es el más largo del Reino Unido?
FA_GEO_024,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿El lago Victoria es el lago más grande por área en qué continente?
FA_GEO_025,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿En qué cadena montañosa se encuentran los Alpes?
FA_GEO_026,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es la capital de Argentina?
FA_GEO_027,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿La Isla de Wight es una isla ubicada frente a qué costa de Inglaterra?
FA_GEO_028,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Qué desierto es el desierto cálido más grande del mundo?
FA_GEO_029,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cómo se llama la masa de agua que separa Inglaterra de Francia?
FA_GEO_030,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es la capital de los Estados Unidos de América?
FA_BIO_001,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,"¿Cuál es el centro neurálgico de la célula, responsable de generar la mayor parte del suministro celular de trifosfato de adenosina (ATP)?"
FA_BIO_002,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿La fotosíntesis es el proceso que utilizan las plantas para convertir la energía luminosa en qué tipo de energía?
FA_BIO_003,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,"¿Qué molécula lleva las instrucciones genéticas para el desarrollo, funcionamiento, crecimiento y reproducción de todos los organismos conocidos y de muchos virus?"
FA_BIO_004,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuántas cámaras hay en el corazón humano?
FA_BIO_005,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es el nombre científico del proceso de división celular?
FA_BIO_006,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué parte de la planta es la principal responsable de absorber agua y nutrientes del suelo?
FA_BIO_007,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el nombre común de la laringe?
FA_BIO_008,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,Charles Darwin es famoso por su teoría de la evolución ¿mediante qué mecanismo?
FA_BIO_009,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el órgano más grande del cuerpo humano?
FA_BIO_010,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué tipo de animal es un mamífero?
FA_BIO_011,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué sustancia da a las plantas su color verde?
FA_BIO_012,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Qué tipo de sangre se conoce como donante universal?
FA_BIO_015,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cómo se conoce el estudio de los hongos?
FA_BIO_016,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué hueso del cuerpo humano es el más largo?
FA_BIO_017,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cómo se llama el proceso mediante el cual se reproducen las bacterias?
FA_BIO_018,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es la función principal de los riñones?
FA_BIO_019,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué tipo de articulación es el hombro humano?
FA_BIO_020,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Gregor Mendel es conocido como el padre de la genética moderna por su trabajo sobre qué plantas?
FA_BIO_021,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es la arteria más grande del cuerpo humano?
FA_BIO_022,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué parte del cerebro es responsable del equilibrio y la coordinación?
FA_BIO_023,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el proceso por el cual una oruga se convierte en mariposa?
FA_BIO_024,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué gas exhalan principalmente los humanos al respirar?
FA_BIO_025,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cómo se llaman los pequeños sacos de los pulmones donde se produce el intercambio de gases?
FA_BIO_026,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿De cuántos huesos está compuesto el esqueleto humano al nacer?
FA_BIO_027,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cómo se llama el estudio de las aves?
FA_BIO_028,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál de los cinco sentidos está más vinculado a la memoria?
FA_BIO_029,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es la sustancia más dura del cuerpo humano?
FA_CHEM_001,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es el símbolo químico del elemento oro?
FA_CHEM_002,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es el pH del agua pura a temperatura ambiente?
FA_CHEM_003,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el gas más abundante en la atmósfera terrestre?
FA_CHEM_004,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es la fórmula química de la sal de mesa?
FA_CHEM_005,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué elemento tiene el número atómico 1?
FA_CHEM_006,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cómo se llama el proceso por el cual un líquido se convierte en gas?
FA_CHEM_007,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué dos elementos forman una molécula de agua?
FA_CHEM_008,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el nombre común del compuesto H2O2?
FA_CHEM_009,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,El bronce es una aleación compuesta principalmente de cobre y ¿qué otro elemento?
FA_CHEM_010,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué gas noble es el más ligero?
FA_CHEM_011,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cómo se llama el proceso en el que un sólido se convierte directamente en gas?
FA_CHEM_012,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es el símbolo del potasio en la tabla periódica?
FA_CHEM_014,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,"¿El ácido acético es el componente principal de qué líquido doméstico común, además del agua?"
FA_CHEM_015,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Los diamantes son una forma de qué elemento?
FA_CHEM_016,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cómo se llama la escala que se utiliza para medir la dureza de un mineral?
FA_CHEM_017,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el término para una sustancia que acelera una reacción química sin consumirse?
FA_CHEM_018,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el estado de la materia del mercurio a temperatura ambiente?
FA_CHEM_019,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué dos partículas contiene el núcleo de un átomo?
FA_CHEM_021,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué elemento está representado por el símbolo químico Fe?
FA_CHEM_023,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿El ozono es un alótropo de qué elemento?
FA_CHEM_024,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es la fórmula química del metano?
FA_CHEM_025,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Qué término describe una solución con un pH mayor que 7?
FA_CHEM_026,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el elemento más electronegativo?
FA_CHEM_027,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es el símbolo químico de la plata?
FA_CHEM_029,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el nombre común del dióxido de carbono sólido?
FA_CHEM_030,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué gas se produce durante la fotosíntesis?
FA_PHYS_001,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es la unidad de resistencia eléctrica?
FA_PHYS_002,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,Sir Isaac Newton es famoso por sus tres leyes ¿de qué?
FA_PHYS_003,phi4:14b,ES,Factual Accuracy,1.0,Correct,,"¿Cuál es la velocidad de la luz en el vacío, comúnmente denotada por 'c'?"
FA_PHYS_004,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué fuerza es la responsable de mantener a los planetas en órbita alrededor del Sol?
FA_PHYS_005,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es la unidad estándar de masa en el Sistema Internacional de Unidades (SI)?
FA_PHYS_006,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cómo se llama la tendencia de un objeto a resistir un cambio en su estado de movimiento?
FA_PHYS_007,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es la unidad de frecuencia equivalente a un ciclo por segundo?
FA_PHYS_008,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué tipo de energía se almacena en un objeto debido a su posición en un campo gravitacional?
FA_PHYS_009,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,"La famosa ecuación de Albert Einstein, E=mc², relaciona la energía con la masa y ¿qué otra cantidad?"
FA_PHYS_010,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es el punto de ebullición del agua a presión atmosférica estándar en grados Celsius?
FA_PHYS_011,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué color tiene la longitud de onda más larga en el espectro visible?
FA_PHYS_012,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el término para el flujo de carga eléctrica?
FA_PHYS_013,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿A través de qué estado de la materia las ondas sonoras viajan más rápido?
FA_PHYS_014,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿A quién se le atribuye el descubrimiento del electrón?
FA_PHYS_015,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el nombre común de un dispositivo que convierte energía mecánica en energía eléctrica?
FA_PHYS_016,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué ley establece que por cada acción hay una reacción igual y opuesta?
FA_PHYS_017,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cómo se llama la medida de la capacidad de un material para transmitir luz?
FA_PHYS_018,phi4:14b,ES,Factual Accuracy,1.0,Correct,,"¿Cuál es la unidad estándar de potencia, equivalente a un julio por segundo?"
FA_PHYS_020,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué fenómeno causa un arco iris?
FA_PHYS_021,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es la unidad que se utiliza para medir la corriente eléctrica?
FA_PHYS_023,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cuál es el punto de congelación del agua en grados Celsius?
FA_PHYS_024,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál de las leyes de Newton también se conoce como ley de inercia?
FA_PHYS_025,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el término para un material que no deja pasar la electricidad a través de él?
FA_PHYS_026,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Qué forma de transferencia de calor es responsable de que el sol caliente la tierra?
FA_PHYS_027,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Cómo se llama la partícula que transporta la fuerza nuclear fuerte?
FA_PHYS_028,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿El decibelio (dB) es una unidad utilizada para medir la intensidad de qué?
FA_PHYS_029,phi4:14b,ES,Factual Accuracy,-1.0,Incorrect,,¿Cuál es el término para la curvatura de la luz cuando pasa de un medio a otro?
FA_PHYS_030,phi4:14b,ES,Factual Accuracy,1.0,Correct,,¿Qué planeta de nuestro sistema solar es conocido por sus anillos prominentes?
LR_MATH_001,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.2465224266052246,Un panadero tiene 12 docenas de huevos. Utiliza 3 docenas para un pastel grande. ¿Cuántos huevos individuales le quedan?
LR_MATH_002,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.27643176913261414,"Una biblioteca tiene 25 estantes y cada estante tiene capacidad para 40 libros. Si 3 estantes están vacíos, ¿cuántos libros hay en la biblioteca?"
LR_MATH_003,phi4:14b,ES,Procedural Reasoning,-1.0,Incorrect,0.480745792388916,"John compra un juguete por £8,50 y una barra de chocolate por £1,25. Paga con un billete de 20 libras. ¿Cuánto cambio recibe?"
LR_MATH_004,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.49287426471710205,"Un viaje en tren de Londres a Manchester es de 200 millas. Si el tren viaja a una velocidad promedio de 80 mph, ¿cuántas horas durará el viaje?"
LR_MATH_005,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.35571572184562683,Sarah tiene 3 bolsas de canicas. Cada bolsa contiene 15 canicas rojas y 10 canicas azules. ¿Cuántas canicas tiene en total?
LR_MATH_006,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.1750698834657669,Un granjero tiene 50 gallinas. Cada gallina pone 4 huevos por semana. ¿Cuántos huevos recolectará el granjero en 3 semanas?
LR_MATH_008,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.3277396559715271,"El depósito de gasolina de un coche tiene capacidad para 60 litros. Si rinde 10 millas por litro, ¿cuántas millas puede recorrer con el tanque lleno?"
LR_MATH_009,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.40599194169044495,Una escuela tiene 450 alumnos. 2/5 de los alumnos son niños. ¿Cuántas niñas hay en la escuela?
LR_MATH_012,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.38474369049072266,Un jardín rectangular mide 15 metros de largo y 8 metros de ancho. ¿Cuál es su perímetro?
LR_MATH_013,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.463535338640213,"Si un paquete de 6 bolígrafos cuesta £4,20, ¿cuánto cuesta un bolígrafo en peniques?"
LR_MATH_014,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.47882646322250366,"Un autobús recorre 60 km en una hora. ¿Cuántos kilómetros recorrerá en 2,5 horas?"
LR_MATH_015,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.3821048438549042,"Septiembre tiene 30 días. Si llueve en 12 de esos días, ¿qué porcentaje de días no lluviosos?"
LR_MATH_017,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.31823912262916565,Un libro tiene 320 páginas. Tom leyó 1/4 del libro el lunes y 1/2 de las páginas restantes el martes. ¿Cuántas páginas quedan por leer?
LR_MATH_018,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.5250744819641113,"Una caja contiene 24 latas de bebida gaseosa. Si una lata pesa 350 gramos, ¿cuál es el peso total de las latas en la caja, en kilogramos?"
LR_MATH_019,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.32268863916397095,Un ciclista viaja a 15 millas por hora. ¿Cuántos minutos les tomará recorrer 5 millas?
LR_MATH_020,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.24726590514183044,Un supermercado tiene 8 pasillos. Cada pasillo tiene 2 lados y cada lado tiene 10 estantes. ¿Cuántos estantes hay en total?
LR_MATH_021,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.4429027736186981,"La batería de un teléfono está al 20%. Si carga el 10% cada 5 minutos, ¿cuántos minutos tardará en cargarse por completo?"
LR_MATH_023,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.5980297923088074,¿A cuántos grados Fahrenheit equivale una temperatura de 25 grados centígrados? (Fórmula: F = C * 9/5 + 32)
LR_MATH_024,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.36735859513282776,"Un trozo de madera mide 2,4 metros de largo. Se corta en 3 trozos iguales. ¿Cuánto mide cada pieza en centímetros?"
LR_MATH_025,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.44331562519073486,Una tienda ofrece un descuento del 20% en un televisor que cuesta £500. ¿Cuál es el precio final?
LR_MATH_026,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.3709343671798706,"En una clase de 30 alumnos, la proporción entre niños y niñas es de 2:3. ¿Cuantos chicos hay?"
LR_MATH_027,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.3006739318370819,Un grifo llena una bañera de 100 litros en 10 minutos. ¿Cuál es el caudal en litros por minuto?
LR_MATH_029,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.4208296537399292,La suma de tres números pares consecutivos es 42. ¿Cuál es el menor de estos números?
LR_MATH_030,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.47977352142333984,"Un paquete de patatas fritas cuesta 80 peniques. Un paquete múltiple de 6 paquetes cuesta £3,60. ¿Cuánto ahorras por paquete comprando el paquete múltiple, en peniques?"
LR_MATH_031,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.49431151151657104,Un automóvil viaja a 50 mph durante 2 horas y luego a 70 mph durante 1 hora. ¿Cuál es la distancia total recorrida?
LR_MATH_033,phi4:14b,ES,Procedural Reasoning,-1.0,Incorrect,0.49674534797668457,"Si el beneficio de una empresa fue de £1,2 millones el año pasado y aumentó un 15% este año, ¿cuál es el beneficio de este año?"
LR_MATH_034,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.4033347964286804,Un panadero elabora 180 hogazas de pan. Vende 5/6 de ellos. ¿Cuantos panes quedan?
LR_MATH_035,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.29118838906288147,"Un equipo de trabajo de 5 personas puede realizar un trabajo en 8 días. ¿Cuántos días le tomaría a un equipo de 4 personas completar el mismo trabajo, suponiendo que trabajen al mismo ritmo?"
LR_MATH_036,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.4355752468109131,Una entrada al concierto cuesta £60 más un 10% de gastos de reserva. ¿Cuál es el costo total del boleto?
LR_MATH_037,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.4970996081829071,Un corredor completa una carrera de 10 kilómetros en 50 minutos. ¿Cuál fue su velocidad promedio en kilómetros por hora?
LR_MATH_038,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.4286341965198517,Un ángulo mide 30 grados. ¿Cuál es el tamaño de su ángulo complementario?
LR_MATH_039,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.3198973536491394,Un granjero planta 5 hileras de árboles. Cada fila tiene 12 manzanos y 8 perales. ¿Cuántos árboles plantó en total?
LR_MATH_040,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.25815245509147644,"Una caja de cereal cuesta £3. Si una familia come 2 cajas por semana, ¿cuánto gastará en cereales en un año (52 semanas)?"
LR_MATH_041,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.5776342749595642,¿Cuánto es el 25% de 300?
LR_MATH_042,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.4562053084373474,"Un mapa tiene una escala de 1:50.000. Si dos pueblos están separados por 4 cm en el mapa, ¿cuál es la distancia real entre ellos en kilómetros?"
LR_MATH_043,phi4:14b,ES,Procedural Reasoning,-1.0,Fabrication,0.23592627048492432,"Un tren tiene 8 vagones y cada vagón tiene 64 asientos. Si en el tren van 450 personas, ¿cuántos asientos vacíos hay?"
LR_MATH_044,phi4:14b,ES,Procedural Reasoning,1.0,Correct,0.7000112533569336,Un cubo tiene una longitud de lado de 5 cm. ¿Cuál es su volumen?
LR_MATH_045,phi4:14b,ES,Procedural Reasoning,-1.0,Incorrect,0.5653887987136841,"Una pizza se corta en 8 porciones iguales. Si Mark come 3 porciones, ¿qué fracción de pizza queda?"
LR_MATH_046,phi4:14b,ES,Procedural Reasoning,-1.0,Incorrect,0.4775853753089905,Una llamada telefónica cuesta 15 peniques el minuto. ¿Cuánto cuesta una llamada de 12 minutos en libras?
